id,adress,city,state,zipcode,country,latitude,longitude
4025194,"Washington Street, Boston, MA 02131, United States",Boston,MA,02131,United States,42.29572299757349,-71.11942117574478
3615760,"Chelsea Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.36735646665322,-71.03920033268635
9390951,"Marginal Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.36670992810208,-71.03712593270235
1051482,"Condor Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.38154190555381,-71.03806231898041
4475740,"Everett Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.366226219675376,-71.03143059241793
14262627,"Sumner St, Boston, MA 02128, United States",Boston,MA,02128,United States,42.364069204368406,-71.02896740549902
12699603,"Saint Andrew Road, Boston, MA 02128, United States",Boston,MA,02128,United States,42.38366040503235,-71.00026054426053
7489883,"Putnam Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.37871045505126,-71.03297003098307
3802530,"Saratoga Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.38736001166394,-71.01041901965802
14075290,"Maverick Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.36833507222235,-71.0360339760448
1066767,"Condor Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.383684892239756,-71.03808075641813
8336364,"Boston, MA 02130, United States",Boston,MA,02130,United States,42.31199460127128,-71.1104508979181
4638356,"Brooks Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.37712966466541,-71.0367331689478
12436115,"Webster Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.363926094037296,-71.03033901049847
8716849,"Sumner Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.36472850605321,-71.03214033099871
3917027,"Saratoga Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.38468604171301,-71.00463998969379
10945407,"Leyden Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.389681729252764,-71.00471442388962
8340599,"Lubec St, Boston, MA 02128, United States",Boston,MA,02128,United States,42.372437579813564,-71.03646968180121
14255219,"Sumner Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.366904603169814,-71.03768084507143
14533011,"Brandywyne Drive, Boston, MA 02128, United States",Boston,MA,02128,United States,42.38772842497419,-71.0133957338382
4080000,"Saratoga Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.386618593245366,-71.00525682071361
14844149,"Saratoga Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.378875435757855,-71.02910227660068
12071820,"McBride Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.3068796497014,-71.11231783776945
7880828,"Brooks Street, Boston, MA 02128, United States",Boston,MA,02128,United States,42.377832873360454,-71.03026247489726
13064781,"1st Avenue, Boston, MA 02129, United States",Boston,MA,02129,United States,42.377380676697406,-71.05041078672215
1541166,"Parker St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38159417885396,-71.07891531143875
8454985,"13th St, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.376634352984695,-71.05237883372453
14769652,"Medford Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.383704883765326,-71.06564446942193
77681,"Elm St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37853324504035,-71.06176887037248
4112178,"Auburn Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38037397683924,-71.06910599055006
5684598,"1st Avenue, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37772359797676,-71.05132419433814
7109689,"Cross St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37643879614784,-71.06339455004817
14924831,"R Saint Martin Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38192063033713,-71.06883693947871
13512930,"Primrose Street, Boston, MA 02131, United States",Boston,MA,02131,United States,42.29181491557826,-71.1315879343071
7910223,"Copley Street, Boston, MA 02119, United States",Boston,MA,02119,United States,42.315922709721605,-71.09957962869748
29765,"Salem St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37833821738547,-71.06662682158364
14660635,"1st Avenue, Boston, MA 02129, United States",Boston,MA,02129,United States,42.376603293548115,-71.05380183123417
5813992,"Main Street, Boston (Charlestown), MA 02129, United States",Boston (Charlestown),MA,02129,United States,42.37603276384275,-71.06591865924472
3749523,"Old Rutherford Avenue, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37191325559271,-71.06333019925495
1587540,"Green Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.3788981259316,-71.06118225546153
10253899,"Mead Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.380924917538636,-71.06756115812803
45987,"Monument Ave, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.3740433333595,-71.0611766737255
7009774,"Chappie Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38382413902392,-71.06766904272654
14136509,"Mystic Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38181091994198,-71.06597189295363
5174821,"Auburn Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38018227537409,-71.06829119455756
4567815,"Jamaica Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.306539072784176,-71.11789285939363
12432535,"Bunker Hill Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.383957953045204,-71.06771082633266
8613870,"Franklin Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37980067757881,-71.06674953120307
13414159,"13th Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37755837170107,-71.05133817692955
2798599,"Chestnut St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.374065378925735,-71.06015514787724
12825412,"Tremont Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37587127713306,-71.05755969860121
14594810,"Mead Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.379994051092865,-71.06652460324518
1421610,"Monument Square, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37618094303146,-71.05987823791533
619142,"Green St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.378078688488884,-71.06343261367424
93505,"Green St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.3775788524057,-71.0637641154371
3721095,"Mystic Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.38134840856283,-71.06190760557617
12022134,"Hathaway Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.30861526351077,-71.11488311298572
44205,"Salem Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.376551110585275,-71.06676905680453
4402259,"Bartlett Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.377678065287505,-71.06480028672766
1223050,"Chestnut Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.37502380569482,-71.05921092547084
189965,"Monument Ave, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37567505547794,-71.06080414587313
6268805,"Concord Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.3765322577192,-71.06157887354844
14834305,"Brighton Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.384107634700925,-71.07805422051075
14296152,"Brighton Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38374930116852,-71.07723138795625
13951579,"Bunker Hill Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38226548986314,-71.06999257487924
13163259,"Seminary Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.375439540681185,-71.06413642543394
11837857,"Bunker Hill Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.3799973196388,-71.06569762923866
13513012,"Tower Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.298776315821605,-71.11159713499715
9822600,"Old Rutherford Avenue, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37294842275394,-71.06250928451719
11395461,"Devens Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37355189265302,-71.06236328885844
14013663,"Chestnut Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.37508432707183,-71.05812700596243
5726250,"Elm St, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.37994635344316,-71.06223270866468
5628808,"Lawnwood Place, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37789505480288,-71.06568058895711
5481243,"1st Avenue, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.37649511684865,-71.05172461247979
13083342,"Cook Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38189202730521,-71.06485197027199
13655073,"Cordis Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37423370980447,-71.06215495192623
2810123,"Elm Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.380376920372406,-71.06232447467825
14858782,"Brighton Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38453396653739,-71.07807747994607
3730447,"Wachusett Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.2974047973222,-71.1139137340823
13032590,"Cambridge Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.3826927598642,-71.07809993795176
2660908,"Belmont Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.3822680618921,-71.06583593948567
9132081,"Main Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.377009231895215,-71.06573513787451
14292385,"Chestnut Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37396960969593,-71.05828504416404
2167993,"13th Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37638502567184,-71.05136254590931
14013583,"Chestnut Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.373282525150685,-71.05815174153659
13063952,"Cambridge Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.3827047835036,-71.07877178358189
6886946,"Bunker Hill Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.3836415267057,-71.06878726853385
6378076,"Medford Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.380410517402744,-71.06245272241284
14537320,"Main Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37202021577452,-71.06143988224129
4149974,"Centre Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.317966211801114,-71.1115346411253
6690605,"Green St, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.37813618799643,-71.0632869303694
5592866,"Bunker Hill Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38329856541702,-71.06858152300224
8442940,"School Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.37867757767117,-71.06338339747694
708802,"Elm St, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.377549642397646,-71.06280466738484
1658983,"Cross Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.377855421674845,-71.0627970924799
6000531,"Main Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37415674756017,-71.06202512836366
13586128,"Mount Vernon Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37465423256758,-71.05771053837672
9900315,"Common Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.373949253367385,-71.06128123238629
11521541,"Auburn Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38195178691684,-71.06866985363283
13045194,"Park Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37158247068485,-71.06047508509552
14933380,"Bynner Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.32489117729767,-71.11344012878439
8189821,"Soley Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.375882834949905,-71.05973714889127
1445064,"Mystic Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.379633029456244,-71.06191588184478
13585624,"Mount Vernon Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37499915424139,-71.05777501469449
14191723,"Green Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.3790886009274,-71.06301537985014
6627802,"8th Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.37525496813915,-71.0533086253225
5076880,"Main Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37350982026992,-71.06314575016057
12356962,"Rutherford Avenue, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38302343438471,-71.07122356836285
12372052,"Cambridge Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.383230564659314,-71.07732678152603
13830152,"Cambridge Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.383907080542,-71.07878595806467
5719606,"Chestnut Street, Charlestown, MA 02129, United States",Charlestown,MA,02129,United States,42.3745554955836,-71.05977738376615
6238463,"B Parley Avenue, Boston, MA 02130, United States",Boston,MA,02130,United States,42.315904009331135,-71.11404802615597
182613,"Bunker Hill St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.377387032265055,-71.06043519614649
5620496,"sulllivan street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37816267880433,-71.06755657371468
82637,"Elm St, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37833379967386,-71.06181846257596
3820516,"Salem Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37643549266805,-71.06535119211516
14501620,"1st Avenue, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37681268310713,-71.05375564891698
13371105,"Pearl Street, Somerville, MA 02145, United States",Somerville,MA,02145,United States,42.38214291888439,-71.08064408416543
14632658,"Medford Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.38344850717835,-71.06511108423523
7321217,"Bunker Hill Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.381540889560135,-71.07023648211688
1102623,"Winthrop Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.37475773401928,-71.05941798376456
7472068,"Bunker Hill Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.378248273910536,-71.0619881353503
1929406,"Seaverns Ave, Jamaica Plain, MA 02130, United States",Jamaica Plain,MA,02130,United States,42.312741876546035,-71.11201449929162
7053454,"Hill Street, Boston, MA 02129, United States",Boston,MA,02129,United States,42.380054879300104,-71.06324104847621
1755376,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36380265823767,-71.06776691309119
4917583,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.364011816470565,-71.0678241233974
12130434,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.364290528112214,-71.06837611724217
10118573,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36327128472356,-71.06943159807112
979759,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36623457702698,-71.06784618110888
14423483,"Longfellow Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36428350076047,-71.06535458734923
14404992,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36604009903002,-71.06971034784158
8696236,"Whittier Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.365426767784605,-71.06773017706558
8814479,"Staniford Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36270729704196,-71.06547333129386
4583526,"Hampstead Road, Boston, MA 02130, United States",Boston,MA,02130,United States,42.30454928375496,-71.11553158945944
8191739,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36319667502878,-71.06810431541516
965554,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36435857501135,-71.06953390564962
8814039,"Staniford Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36379198928958,-71.06400908925353
8813451,"Staniford Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.363852272442465,-71.06469885843521
14908177,"Revere Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.362245767771505,-71.06783677808164
1358531,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36334248637794,-71.06997794387378
4602191,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.364157112047195,-71.06811908941427
7596262,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36502918955467,-71.06913786758388
8191517,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3622516640254,-71.06804507757398
12088322,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.365505723170635,-71.0681813624302
7482195,"Brook Street, Boston, MA 02131, United States",Boston,MA,02131,United States,42.282224755841604,-71.11518855890074
7287822,"Rockview Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.315273686297644,-71.10846155035345
13545648,"Longfellow Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3641949180405,-71.06430056689483
10119075,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3648189588525,-71.06907671576315
4467841,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36390010325937,-71.06997018049121
3931204,"Longfellow Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36404531328841,-71.06478588150799
10118716,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.365474679046216,-71.06891649349022
9644312,"Charles Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.361299818297674,-71.07161759742179
10118946,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36486189808193,-71.06715419186052
10118379,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36318985341243,-71.06910537918141
7857318,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36360383432345,-71.07035471181379
10118091,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36523377941854,-71.0677963849673
8354938,"School Street, Boston, MA 02119, United States",Boston,MA,02119,United States,42.31465541166664,-71.09929095218234
10052037,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.364801672919455,-71.06865495357737
10152056,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36480762291193,-71.0689303934233
10119193,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.364668042853936,-71.06942445347283
10051649,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36479585053193,-71.07010306472651
25418,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3649449797097,-71.06766819894484
10051842,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36513193449141,-71.06975166423223
7855702,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36514743907026,-71.06754832855776
11967208,"Staniford Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36169550538031,-71.06575767216657
4610745,"West Cedar Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36123199619656,-71.07050791596411
23668,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36386502353799,-71.06895043843967
5025015,"Day Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.3250487304867,-71.10629608704429
10119327,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36329130750653,-71.06710681709838
10327517,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36512257188307,-71.06859844486102
6015995,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36372540039418,-71.06815872074992
7308623,"Lindall Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3618458600874,-71.06834786495743
4489920,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36340800514069,-71.06763390122244
2769450,"Blossom Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36342019650638,-71.07108145608237
14467554,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36354350908437,-71.06945967482491
1867881,"Emerson Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36511606061526,-71.06926304774595
1131634,"Longfellow Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.364594246415486,-71.06548310163454
67774,"Beacon St, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35866925366806,-71.06331526509506
4452800,"Wachusett Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.29554924453866,-71.11354968974973
8309711,"Garden Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36115665691108,-71.06603416127885
5659866,"Mount Vernon Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35781632723257,-71.06665887467764
1303261,"West Cedar Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.358803107150344,-71.06972215883614
6432655,"Irving Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.360596437807565,-71.06666051364803
13249829,"Grove Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36038187728937,-71.06780657681584
4900659,"South Russell Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.360626928752986,-71.06580134322449
7928656,"Anderson St, Boston, MA 02114, United States",Boston,MA,02114,United States,42.359342901967416,-71.06879855556029
9386847,"Joy Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3593549958303,-71.06436761787045
6444148,"Phillips Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35997590586026,-71.06678112347387
10311094,"Beacon Street, Boston, MA 02116, United States",Boston,MA,02116,United States,42.35687785981932,-71.07395820653973
7554801,"Sheridan Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.322355413149516,-71.10672991341261
9596153,"Charles Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.358050489894815,-71.07132938575543
14025410,"Revere Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35998238011228,-71.06812793775775
3377871,"Hancock Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36082994661295,-71.06417988061659
59776,"Brimmer St, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35770803978646,-71.07242019916289
6488924,"Grove Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36029552671588,-71.06958375676562
9232355,"Joy Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35839219543199,-71.06437784180719
11202183,"Pinckney Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35772102284584,-71.06628546479885
4718577,"Charles Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.357662025135596,-71.0706933971195
12648403,"Charles Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35890339819018,-71.07009064770922
13778731,"Brimmer Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35913965938924,-71.07109732108471
9349646,"Williams Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.305711663190294,-71.1056671002783
2126053,"River Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.3567161004591,-71.07147169563085
5690640,"Mount Vernon Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35841508488891,-71.06891422209479
2823378,"Hancock Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3608016479687,-71.06450367804659
13810937,"Lindall Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3604697212397,-71.06954017181788
7633883,"Charles Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35737821295598,-71.07135090525698
8732121,"Temple Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36070876594344,-71.06421829728033
2423613,"Hancock Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36090969048259,-71.06510423932899
13728510,"Anderson Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.359150946545846,-71.06681643718575
12493396,"Grove Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.358480754877796,-71.06947903170361
8052494,"Myrtle Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35833271063053,-71.0671765703184
6386351,"Anson Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.30248683101913,-71.11331372851822
7092874,"Chestnut Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.355697356868326,-71.07316574199247
13433475,"West Cedar Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35849848510465,-71.0692548911306
2947662,"South Russell Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36000710094668,-71.06661125772438
7911936,"Temple Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.360836397268315,-71.06412894008766
2754975,"Beacon Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35756837956525,-71.06366054660596
13521992,"Myrtle St, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35836713965818,-71.06982921255648
13138055,"Myrtle Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35847192699124,-71.06826281362132
7713815,"Temple Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35958021977073,-71.06396674324603
8747720,"Charles Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35840072260606,-71.07021793673707
4995033,"Garden Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.359748575194594,-71.06617818430853
5124772,"Atherton Street, Boston, MA 02119, United States",Boston,MA,02119,United States,42.31867699226627,-71.100333066673
9107357,"Pinckney Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.358028337694236,-71.0719802911568
5064995,"Irving Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36078945285849,-71.06710893749593
6600417,"River Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35685565099392,-71.07025135971973
10434883,"Cedar Lane Way, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35721790205242,-71.07050227797782
13121821,"Temple Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35997894671896,-71.06478599509708
9844242,"Irving Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3608574689739,-71.06594360239976
13295184,"West Cedar Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36054560350946,-71.0691162791922
6763785,"South Russell Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.361051236269944,-71.06678529935463
586994,"Beacon St, Boston, MA 02108, United States",Boston,MA,02108,United States,42.358925843884826,-71.06310908854002
915272,"Mount Vernon Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.358431371290024,-71.06814574822839
3977877,"Saint Peter Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.31762621945572,-71.10865424017277
3520353,"Temple St, Boston, MA 02114, United States",Boston,MA,02114,United States,42.357799319458906,-71.06303531486179
4978467,"Revere Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36057290297437,-71.06548638624518
14742722,"Mount Vernon Street, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35736754953065,-71.06513533397623
7614517,"Strong Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36033210319927,-71.0679207505733
12356,"Beacon St, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35898848993431,-71.06324696239577
12726343,"Myrtle Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35901991724786,-71.06569714846482
4632511,"Ridgeway Lane, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36114286613522,-71.06521324184692
8384444,"W Cedar St., Boston, MA 02108, United States",Boston,MA,02108,United States,42.35789243298354,-71.06962757453424
6778788,"Revere St, Boston, MA 02114, United States",Boston,MA,02114,United States,42.358705583516034,-71.06734735102623
2682662,"Charles Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35887150469967,-71.06992198061587
1754939,"Haverford Street, Boston, MA 02130, United States",Boston,MA,02130,United States,42.31227026019718,-71.10086090909755
14035936,"Grove Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35841014102986,-71.0682283886542
10611598,"Lindall Place, Boston, MA 02114, United States",Boston,MA,02114,United States,42.36003477904195,-71.07059547723476
8090623,"Pinckney Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35757078432021,-71.07230206311364
13300621,"West Cedar Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.3585165018323,-71.07071040050093
14873017,"Irving Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35591933730473,-71.0719628550533
8614167,"Cedar Lane Way, Boston, MA 02108, United States",Boston,MA,02108,United States,42.35942833501234,-71.06985689209802
14758045,"Myrtle Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35800212077594,-71.06895579575065
11120777,"Charles Street, Boston, MA 02114, United States",Boston,MA,02114,United States,42.35965440735418,-71.07040995203931
